epoch,temp,humid
48,0.0120861,0.0147922
49,0.0040285,0.0055477
50,0.0060428,0.0073966
51,0.0040287,0.0036979
52,0.0100715,0.0036979
53,0.0090637,0.0036979
54,0.001007,0.0036979
55,0.0020141,0.0036979
56,0.0100715,0.0073966
57,0.0040283,0.002465
58,0.0070499,0.0049308
59,0.0030212,0.0049304
60,0.0040283,0.0086288
61,0.0040283,0.0123275
62,0.0020141,0.0086288
63,0.0040283,0.0135601
64,0.0100715,0.0049308
65,0.0020141,0.0061637
66,0.008057,0.0073963
67,0.0040283,0.0098617
68,0.0060428,0.0086288
69,0.008057,0.0049308
70,0.0040283,0.0049308
71,0.0020141,0.0049308
72,0.008057,0.0049308
73,0.0040283,0.0049308
74,0.0040283,0.0049308
75,0.0020141,0.0049308
76,0.0040287,0.0110946
77,0.0020141,0.0086288
78,0.0,0.0160255
79,0.0060428,0.0086288
80,0.0020141,0.0104778
81,0.0060424,0.0117115
82,0.0020141,0.0061634
83,0.0040283,0.0080123
84,0.0020141,0.0092453
85,0.0040283,0.0036979
86,0.0060424,0.0061637
87,0.0040287,0.0036979
88,0.0040287,0.0061637
89,0.0141002,0.0086296
90,0.0080574,0.0061637
91,0.0020141,0.0036979
92,0.0,0.0061637
93,0.0,0.0036979
94,0.0040285,0.0036979
95,0.0040285,0.0061637
96,0.0141002,0.0061637
97,0.0040285,0.0049308
98,0.0080572,0.0049308
99,0.0020141,0.0086296
100,0.0,0.0073966
101,0.0,0.0073963
102,0.0060428,0.0160255
103,0.006043,0.0129436
104,0.0080574,0.0098625
105,0.0100717,0.0154094
106,0.0040287,0.0092456
107,0.0100717,0.0086288
108,0.0080574,0.0092456
109,0.0080574,0.0172584
110,0.0060428,0.0141757
111,0.0181289,0.0098625
112,0.0080572,0.0117107
113,0.0080574,0.0092456
114,0.0100717,0.0073966
115,0.006043,0.0098625
116,0.0040287,0.0055477
117,0.0060428,0.0086288
118,0.0040283,0.0086288
119,0.0020141,0.0086288
120,0.0050354,0.0110946
121,0.0110782,0.0123268
122,0.0,0.0110946
123,0.0040283,0.0098617
124,0.0040283,0.0086288
125,0.0,0.0086288
126,0.0040285,0.0123268
127,0.0020143,0.0086288
128,0.0060428,0.0110942
129,0.0040287,0.0061634
130,0.0020141,0.0086288
131,0.0100715,0.0110946
132,0.0040285,0.0123279
133,0.0100717,0.0036979
134,0.0040287,0.0073966
135,0.0040283,0.002465
136,0.0060428,0.0049308
137,0.006043,0.0061637
138,0.0100713,0.0073966
139,0.0100715,0.0049308
140,0.0,0.0073966
141,0.0,0.0061637
142,0.0080574,0.0086296
143,0.0080574,0.0073966
144,0.006043,0.002465
145,0.0060428,0.0086296
146,0.0100715,0.0098625
147,0.0040285,0.0073966
148,0.0100715,0.0049308
149,0.0020143,0.0086296
150,0.0141004,0.0049308
151,0.0020143,0.0098625
152,0.0080572,0.0049308
153,0.0060428,0.0061637
154,0.0080574,0.009246
155,0.0040287,0.0080131
