epoch,temp,humid
103,0.0181289,0.0123271
104,0.0070499,0.0055473
105,0.0070499,0.0055477
106,0.0110782,0.0036979
107,0.008057,0.007397
108,0.0020141,0.0092453
109,0.0050354,0.0092468
110,0.008057,0.0036979
111,0.0030212,0.0036979
112,0.0080566,0.0036979
113,0.0060424,0.0073963
114,0.008057,0.0073966
115,0.008057,0.0036979
116,0.0070495,0.0073966
117,0.008057,0.0055477
118,0.0070499,0.0055473
119,0.0110782,0.0098609
120,0.0080574,0.008012
121,0.0050357,0.008012
122,0.0070499,0.0036979
123,0.0040285,0.0055473
124,0.0040285,0.0036987
125,0.0090641,0.0036987
126,0.008057,0.0036987
127,0.0120857,0.0055477
128,0.008057,0.0055477
129,0.008057,0.0036987
130,0.0120853,0.0110961
131,0.0020141,0.0073966
132,0.0060424,0.0036987
133,0.0140998,0.0036987
134,0.0070495,0.0036987
135,0.0090641,0.0036987
136,0.008057,0.0036987
137,0.0060424,0.0036987
138,0.0030212,0.0055473
139,0.0050357,0.0036979
140,0.0060424,0.0055473
141,0.008057,0.0073966
142,0.0070499,0.0055477
143,0.0090641,0.0073966
144,0.0040283,0.0073966
145,0.0060424,0.0036979
146,0.0191362,0.0036983
147,0.0020141,0.008012
148,0.0020143,0.006163
149,0.008057,0.006163
150,0.0070499,0.008012
151,0.0130924,0.0098609
152,0.0070499,0.0036979
153,0.0110782,0.0036979
154,0.0060428,0.0036979
155,0.0040285,0.0055473
156,0.0050355,0.0110954
157,0.0070495,0.0055473
158,0.0060424,0.0073959
159,0.0090641,0.0036979
160,0.0070499,0.0036979
161,0.0050357,0.0036979
162,0.0070495,0.0036979
163,0.0070499,0.0036979
164,0.0030212,0.0073966
165,0.0090641,0.0055473
166,0.0050354,0.0036987
167,0.0050354,0.0036987
168,0.0060424,0.0036987
169,0.0040283,0.0036987
170,0.001007,0.0036987
171,0.0040283,0.0036987
172,0.0060424,0.0073966
173,0.0100711,0.0073966
174,0.0080566,0.0036987
175,0.0040283,0.0036987
176,0.0070495,0.0036987
177,0.0060424,0.0036987
178,0.0030212,0.0036987
179,0.0080566,0.0036987
180,0.0040283,0.0036987
181,0.0040283,0.0036987
182,0.0040283,0.0036987
183,0.0100708,0.0036987
184,0.0040283,0.0036987
185,0.0100711,0.0073966
186,0.0080566,0.0055477
187,0.0020141,0.0073966
188,0.0040283,0.0073966
189,0.0040283,0.0036979
190,0.0060426,0.0036979
191,0.0100713,0.0036979
192,0.0060424,0.0061634
193,0.0120857,0.0135597
194,0.0040283,0.0098617
195,0.008057,0.0086288
196,0.0080566,0.0086288
197,0.0060424,0.0061634
198,0.0070497,0.0036979
199,0.0171213,0.0036979
200,0.008057,0.0073966
201,0.0060424,0.0036979
202,0.0050354,0.0073966
203,0.0070495,0.0073966
204,0.008057,0.0110946
205,0.0060424,0.0073966
206,0.0070499,0.0073966
207,0.0110782,0.0036979
208,0.0120853,0.0036979
209,0.0080574,0.0036979
210,0.0120857,0.0055469
211,0.0100711,0.0036987
212,0.0060424,0.0036987
213,0.0120853,0.0073974
214,0.0060424,0.0073966
215,0.0060424,0.0110954
216,0.0080572,0.0073966
217,0.0080572,0.0055477
218,0.0050354,0.0073966
219,0.0050355,0.0061634
220,0.0141,0.0061634
221,0.0090644,0.0036979
222,0.0070501,0.0036979
223,0.0141002,0.0036979
224,0.0141002,0.0055477
225,0.0141002,0.0092456
226,0.0120859,0.0073966
227,0.0100715,0.0073966
228,0.0120861,0.0061634
229,0.0120859,0.0049308
230,0.006043,0.0104778
231,0.0120859,0.0067798
