epoch,temp,humid
46,0.0090639,0.0184902
47,0.0040283,0.0036979
48,0.0090641,0.0036979
49,0.008057,0.0055469
50,0.0040285,0.0073959
51,0.0110784,0.0073959
52,0.0050354,0.0073959
53,0.0040283,0.0036979
54,0.0040283,0.0036979
55,0.0060424,0.0036979
56,0.0060428,0.0036979
57,0.0040283,0.0073959
58,0.0020141,0.0073959
59,0.0100713,0.0073959
60,0.0120859,0.0036979
61,0.0100715,0.0036979
62,0.0020141,0.0036979
63,0.006043,0.0036979
64,0.0050355,0.0036979
65,0.0030212,0.0036979
66,0.008057,0.0036979
67,0.0120859,0.0036979
68,0.0080572,0.0036979
69,0.0060428,0.0036979
70,0.0040283,0.0036979
71,0.0020141,0.0036979
72,0.0060428,0.0036979
73,0.0020141,0.0036979
74,0.008057,0.0036979
75,0.008057,0.0036979
76,0.0100715,0.0036979
77,0.0040283,0.0055469
78,0.0070495,0.0055469
79,0.0040283,0.0055469
80,0.0030212,0.0073959
81,0.0040283,0.0036979
82,0.0040283,0.0036979
83,0.0090637,0.0036979
84,0.0020141,0.0036979
85,0.0050354,0.0036979
86,0.0060424,0.0036979
87,0.0050354,0.0086288
88,0.0070495,0.0123268
89,0.0040283,0.0086288
90,0.0020141,0.0104778
91,0.0080566,0.0049308
92,0.0060424,0.0049308
93,0.0070499,0.0049308
94,0.0080566,0.0049308
95,0.0050354,0.0086288
96,0.0040283,0.0061634
97,0.0040283,0.0036979
98,0.0020141,0.0110942
99,0.0040283,0.0086288
100,0.0060424,0.0049308
101,0.0070495,0.0049308
102,0.001007,0.0049308
103,0.0040283,0.0049308
104,0.0040283,0.0086288
105,0.0040283,0.0067798
106,0.0060424,0.0086288
107,0.0080566,0.0086288
108,0.0060424,0.0036979
109,0.0060424,0.0036979
110,0.0050354,0.0036979
111,0.001007,0.0036979
112,0.0060424,0.0036979
113,0.0060424,0.0086288
114,0.0030212,0.0036979
115,0.0030212,0.0036979
116,0.0070495,0.0036979
117,0.001007,0.0036979
118,0.0040283,0.0036979
119,0.0060424,0.0036979
120,0.0060428,0.0036979
121,0.0040285,0.0036979
122,0.0060428,0.0036979
123,0.006043,0.0036979
124,0.0020141,0.0036979
125,0.0040285,0.0036979
126,0.008057,0.0036979
127,0.0020143,0.0036979
128,0.0,0.0036979
129,0.0030212,0.0036979
130,0.0070499,0.0036979
131,0.0050354,0.0036979
132,0.0090642,0.0036979
133,0.006043,0.0036979
134,0.0080574,0.0036979
135,0.0120859,0.0036979
136,0.0100715,0.0036979
137,0.0040287,0.0036979
138,0.008057,0.0073959
139,0.0120861,0.0086288
140,0.0090644,0.0104778
141,0.0151075,0.0049308
142,0.0120859,0.0049308
143,0.0100717,0.0098617
144,0.008057,0.0049308
145,0.0070499,0.0049308
146,0.001007,0.0049308
147,0.0040285,0.0049308
148,0.0060428,0.0049308
149,0.0080572,0.0049308
150,0.006043,0.0049308
151,0.0100715,0.0049308
152,0.0040285,0.0049308
153,0.0080568,0.0049308
154,0.0040285,0.0049308
155,0.0120861,0.0067798
156,0.0120861,0.0086288
157,0.0100715,0.0086288
158,0.0020143,0.0036979
159,0.0120861,0.0036979
160,0.0141002,0.0036979
161,0.0120861,0.0036979
162,0.0100717,0.0036979
163,0.0100717,0.0036979
164,0.0040287,0.0055469
165,0.0100715,0.0073959
166,0.0020141,0.0073959
167,0.006043,0.0073959
168,0.006043,0.0073959
169,0.0060428,0.0092449
170,0.0120861,0.0036979
171,0.0060428,0.0073959
172,0.0080574,0.0036979
173,0.0040287,0.0036979
174,0.0060428,0.0036979
175,0.0080574,0.0036979
176,0.0100717,0.0055469
177,0.006043,0.0049308
178,0.0120861,0.0049308
179,0.0040287,0.0049308
180,0.0100715,0.0049308
181,0.0130928,0.0098617
182,0.0070499,0.0061634
183,0.0080574,0.0036979
184,0.0100715,0.0036979
185,0.0080574,0.0073959
186,0.0040287,0.0036979
187,0.0141004,0.0036979
188,0.006043,0.0073959
189,0.0070499,0.0073959
190,0.0030212,0.0036979
191,0.0040287,0.0036979
192,0.0080574,0.0036979
193,0.0120861,0.0036979
194,0.0040287,0.0036979
195,0.0040287,0.0036979
196,0.006043,0.0024654
197,0.006043,0.0049308
198,0.0040287,0.0067798
199,0.0070499,0.0036979
200,0.008057,0.0036979
201,0.001007,0.0055469
202,0.0060428,0.0036979
203,0.0120861,0.0036979
204,0.0120861,0.0073966
205,0.0120861,0.0055473
206,0.0100717,0.0036987
207,0.0080572,0.0036987
208,0.0080574,0.0036987
209,0.0100715,0.0036987
210,0.0020141,0.0073966
211,0.0040287,0.0073966
212,0.001007,0.0073966
213,0.0070495,0.0036987
214,0.0040283,0.0036987
215,0.0060424,0.0036987
216,0.0060428,0.0086288
217,0.0100715,0.0036987
218,0.0040287,0.0061637
219,0.0090641,0.0086288
220,0.0040283,0.0061637
221,0.0070499,0.0036987
222,0.0040283,0.0036987
223,0.0040283,0.0036987
224,0.0100711,0.0036987
225,0.001007,0.0036987
226,0.0120853,0.0086288
227,0.0020141,0.0086288
228,0.0100711,0.0061637
229,0.0040283,0.0086288
230,0.0120857,0.0049301
231,0.0080568,0.0049301
232,0.0140998,0.0067794
233,0.0070497,0.0086288
234,0.0030212,0.0123275
235,0.0040283,0.0123275
236,0.0050354,0.0036987
237,0.0030212,0.0036987
238,0.0080568,0.0055477
