epoch,temp,humid
46,0.0120855,0.0110942
47,0.0120859,0.0061634
48,0.0080574,0.0049308
49,0.0060428,0.0073963
50,0.0120861,0.0086292
51,0.0100715,0.0086292
52,0.006043,0.0061634
53,0.0120859,0.0049308
54,0.0060428,0.0049308
55,0.0120859,0.0049308
56,0.0080572,0.0049308
57,0.0130931,0.0036983
58,0.0110786,0.006163
59,0.0080574,0.0061634
60,0.0120861,0.0049308
61,0.0141,0.0086288
62,0.0120857,0.0049308
63,0.0120861,0.0061634
64,0.0100715,0.0036979
65,0.006043,0.0055469
66,0.0141002,0.0092453
67,0.0100715,0.0049308
68,0.0080574,0.0049308
69,0.0100715,0.0049308
70,0.0040285,0.0049308
71,0.0120855,0.0049308
72,0.0100717,0.0061634
73,0.0120859,0.0036979
74,0.0161144,0.0036979
75,0.0141,0.0036979
76,0.0120861,0.0073959
77,0.0141002,0.0067798
78,0.0100713,0.0067798
79,0.0100715,0.0036979
80,0.0141002,0.0036979
81,0.0161142,0.0036979
82,0.0151069,0.0061634
83,0.0090644,0.0086288
84,0.0080574,0.0067798
85,0.0161148,0.0061641
86,0.0120857,0.0086296
87,0.0100715,0.0067798
88,0.0080572,0.0036979
89,0.0141,0.0036979
90,0.0070499,0.0036979
91,0.0130929,0.0036979
92,0.0100713,0.0036979
93,0.0100713,0.0036979
94,0.0141002,0.0036979
95,0.0110784,0.0036979
96,0.0090641,0.0036979
97,0.0110782,0.0036979
98,0.0110782,0.0036979
99,0.0080566,0.0036979
100,0.0060428,0.0073959
101,0.0040283,0.0036979
102,0.008057,0.0018489
103,0.0100713,0.0067798
104,0.0120855,0.0036979
105,0.008057,0.0036979
106,0.0120853,0.0036979
107,0.0070495,0.0036979
108,0.0050355,0.0036979
109,0.0120855,0.0036979
110,0.008057,0.0036979
111,0.0060428,0.0018489
112,0.0090641,0.0049308
113,0.0050357,0.0049308
114,0.0060424,0.0067798
115,0.0050354,0.0036979
116,0.0030212,0.0110946
117,0.0120853,0.0067802
118,0.0040283,0.0061641
119,0.0120853,0.0067798
120,0.0040283,0.0067798
121,0.0070495,0.0049308
122,0.0020141,0.0098617
123,0.0060424,0.0049308
124,0.0020141,0.0061641
125,0.001007,0.0036987
126,0.0050354,0.0061641
127,0.0090641,0.0049308
128,0.0070495,0.0049308
129,0.0030212,0.0049308
130,0.0060424,0.0049308
131,0.0040283,0.0024654
132,0.0060424,0.0036987
133,0.0040283,0.0036987
134,0.0120853,0.0036987
135,0.0060424,0.0061641
136,0.0110782,0.0098617
137,0.0070495,0.0073963
138,0.0070495,0.0036987
139,0.0080566,0.0036987
140,0.0070495,0.0024654
141,0.0070495,0.0049308
142,0.0050354,0.0049308
143,0.0130924,0.0049308
144,0.0100711,0.0049308
145,0.0060424,0.0061641
146,0.0030212,0.0036987
147,0.0060424,0.0036987
148,0.008057,0.0036987
149,0.0070495,0.0036987
150,0.0070495,0.0036987
151,0.0070495,0.0036987
152,0.0060424,0.0036987
153,0.0060424,0.0036987
154,0.0020141,0.0036987
155,0.0100711,0.0036987
156,0.0090639,0.0036987
157,0.0090639,0.0036987
158,0.0040283,0.0036987
159,0.008057,0.0036987
160,0.0020141,0.0086296
161,0.0050354,0.0036987
