epoch,temp,humid
81,0.008057,0.004314
82,0.0020141,0.004314
83,0.0050354,0.0036979
84,0.0040287,0.0061634
85,0.0080566,0.0049308
86,0.0070499,0.0086288
87,0.0050357,0.0061634
88,0.0030212,0.0036979
89,0.0,0.0061634
90,0.0050357,0.0061634
91,0.0070499,0.0080127
92,0.0040287,0.004314
93,0.0020145,0.0036979
94,0.0070499,0.0104782
95,0.0100715,0.0067802
96,0.0090644,0.008012
97,0.008057,0.004314
98,0.0050354,0.0036979
99,0.0040287,0.0036979
100,0.0040283,0.0036979
101,0.0080566,0.0061634
102,0.0060424,0.0086288
103,0.0040283,0.0049308
104,0.0070495,0.0098613
105,0.0070495,0.0061634
106,0.0020141,0.0104782
107,0.0090641,0.004314
108,0.0100715,0.0036979
109,0.0060424,0.0036979
110,0.0030212,0.0036979
111,0.0060424,0.0036979
112,0.0040283,0.0036979
113,0.0060428,0.006163
114,0.008057,0.004314
115,0.0030212,0.002465
116,0.0050354,0.004314
117,0.0050354,0.0049308
118,0.001007,0.0129436
119,0.0050357,0.0012325
120,0.0040287,0.0036987
121,0.0030212,0.0012325
122,0.0070499,0.002465
123,0.0040287,0.002465
124,0.004029,0.0036975
125,0.0050363,0.0036987
126,0.0050355,0.0049312
127,0.0040287,0.0049301
128,0.0040287,0.0049312
129,0.004029,0.0036987
130,0.0020145,0.0049312
131,0.0070508,0.0073963
132,0.0070501,0.0036987
133,0.0090646,0.0018493
134,0.0030218,0.0018493
135,0.0161148,0.009246
136,0.0050355,0.0036979
137,0.0040283,0.0036979
138,0.0050355,0.0036979
139,0.0171209,0.0036979
140,0.0120849,0.0036979
141,0.0060424,0.0036979
142,0.0060428,0.0141757
143,0.0060428,0.0191066
144,0.0,0.0129436
145,0.0110784,0.0067798
146,0.0090639,0.0086288
147,0.0040283,0.0172584
148,0.0140991,0.0067798
149,0.0120849,0.0092456
150,0.0060424,0.0086288
151,0.0120849,0.0098617
152,0.0100708,0.0055469
153,0.0060424,0.0080127
154,0.0100708,0.0036979
155,0.004029,0.0117107
156,0.0060428,0.0061637
157,0.0100719,0.0061637
158,0.0080577,0.0061637
159,0.0060424,0.0326667
160,0.0020145,0.022805
161,0.0030218,0.0018489
162,0.0070501,0.0067798
163,0.0080566,0.0240375
164,0.0120849,0.0067798
165,0.0060424,0.0080127
166,0.0120849,0.0178745
167,0.0161136,0.0061637
168,0.0140991,0.0061637
169,0.0040283,0.0061637
170,0.0040283,0.0061637
171,0.0100708,0.0092456
172,0.0100708,0.0104778
173,0.0140995,0.0061637
174,0.0080566,0.0061637
175,0.0140991,0.0117107
176,0.0070497,0.0117107
177,0.0151063,0.0061637
178,0.0020141,0.0098617
179,0.0040283,0.0092456
180,0.0080566,0.0061637
181,0.0100708,0.0098617
182,0.0120849,0.0129436
183,0.0080566,0.0098617
184,0.0060424,0.0067798
185,0.0080566,0.0036979
186,0.0080566,0.0067798
187,0.0060424,0.0092456
188,0.0100711,0.0098617
189,0.0100711,0.0098617
190,0.0100719,0.0036979
191,0.0080566,0.0030818
192,0.0100715,0.0104778
193,0.0140998,0.0098617
194,0.0060428,0.0
195,0.0100708,0.0018489
196,0.0080566,0.0055469
197,0.0181278,0.0067798
198,0.0151067,0.0215724
199,0.0070497,0.0141757
200,0.0100708,0.0055469
201,0.0100711,0.0098617
202,0.0040283,0.0067798
203,0.0080574,0.0061637
204,0.0020141,0.0061637
205,0.0080566,0.0061637
206,0.0120849,0.0061637
207,0.0030218,0.0030818
208,0.0050363,0.0055469
209,0.0090646,0.0036979
210,0.0070501,0.0036979
211,0.004029,0.0314342
212,0.0080574,0.0055469
213,0.0060436,0.0055469
214,0.0050363,0.0018489
215,0.004029,0.0036979
216,0.0070501,0.0036979
217,0.0060436,0.0055469
218,0.004029,0.0147922
219,0.0020145,0.0147922
220,0.004029,0.0055469
221,0.0040283,0.0055469
222,0.0080574,0.0055469
223,0.0070508,0.0036979
224,0.0050363,0.0036979
225,0.0050363,0.0036979
226,0.0030218,0.0092449
227,0.0030218,0.0036979
228,0.0020145,0.0123268
229,0.0161136,0.0055469
230,0.0100708,0.0073959
231,0.0080566,0.0073959
232,0.0140991,0.0073959
233,0.0040283,0.0055469
234,0.0080566,0.0036979
235,0.0080574,0.0036979
236,0.0100708,0.0036979
237,0.0100711,0.0036979
238,0.0060424,0.0036979
239,0.0100708,0.0092449
240,0.0050359,0.0073959
241,0.0050355,0.0036979
242,0.0120857,0.0073959
243,0.0140991,0.0055469
244,0.0130929,0.0073959
245,0.0080574,0.0036979
246,0.0050363,0.0036979
247,0.0050363,0.0036979
248,0.0080574,0.0018489
249,0.011078,0.0073959
250,0.0080566,0.0092453
251,0.0070501,0.0141757
252,0.0100719,0.0123268
253,0.0100715,0.0104782
254,0.004029,0.0104778
255,0.0080574,0.0110942
256,0.0020145,0.0036975
257,0.0120853,0.0129444
258,0.0120853,0.005548
259,0.0100715,0.009246
260,0.0110788,0.0055469
261,0.004029,0.0049308
262,0.0040287,0.0080127
263,0.0020141,0.0055469
264,0.0020141,0.0104778
265,0.0050357,0.0123271
266,0.0080568,0.0172584
267,0.0080572,0.0098617
268,0.0080572,0.0135601
269,0.0141002,0.0123271
270,0.0110786,0.0110942
271,0.0050357,0.0129432
272,0.0090641,0.0061634
273,0.008057,0.0147926
274,0.0020141,0.0061637
275,0.0060424,0.0129432
276,0.0090637,0.0123275
277,0.0080566,0.0172576
278,0.0080566,0.0166416
279,0.0070495,0.0221885
280,0.0060424,0.0141757
281,0.0060424,0.0289684
282,0.0050354,0.0129432
283,0.0040283,0.0363651
284,0.0020141,0.0191062
285,0.0060428,0.0308177
286,0.0141002,0.027119
287,0.006043,0.0160255
288,0.0100717,0.0209556
289,0.0120861,0.0203392
290,0.0020143,0.0184906
291,0.0070499,0.0154083
292,0.008057,0.027119
293,0.0100711,0.0147922
294,0.0080566,0.0277351
295,0.0130928,0.0234214
296,0.0040283,0.0302013
297,0.0030212,0.019107
298,0.0060432,0.0086288
299,0.0050359,0.0129428
300,0.0060432,0.0135597
301,0.0060432,0.0178737
302,0.0030214,0.0123271
303,0.0020141,0.0209564
304,0.0030214,0.0302013
305,0.0060436,0.0178741
306,0.0020145,0.0234214
307,0.0060428,0.0135597
308,0.004029,0.0283523
309,0.008057,0.0110946
310,0.0100711,0.0394466
311,0.0120849,0.0221885
312,0.0040283,0.0221893
313,0.0080574,0.022805
314,0.0060428,0.0265029
315,0.0120864,0.0123271
316,0.0110784,0.0277355
317,0.0100719,0.0147922
318,0.0070508,0.0240379
319,0.0050363,0.0425285
320,0.0080574,0.0209556
321,0.004029,0.0141761
322,0.0100708,0.0228057
323,0.0120853,0.0246543
324,0.0060428,0.0166412
325,0.0080574,0.0098613
326,0.0020145,0.0302009
327,0.0020145,0.0338996
328,0.0100711,0.0061637
329,0.0020145,0.027119
330,0.0020141,0.0178745
331,0.0100715,0.023421
332,0.0120857,0.0172576
333,0.0020145,0.0246543
334,0.0020145,0.0240375
335,0.0060428,0.0073966
336,0.0161136,0.0141761
337,0.0080566,0.0363643
338,0.0060424,0.0277355
339,0.004029,0.0295852
340,0.0070501,0.0258869
341,0.0140991,0.0382137
342,0.0060428,0.0351318
343,0.0060432,0.0277355
344,0.0060436,0.0265033
345,0.0050363,0.0289684
346,0.0030214,0.0289684
347,0.0100715,0.0265033
348,0.0100711,0.0425281
349,0.0080566,0.0172584
350,0.0100711,0.0338989
351,0.0040283,0.0394462
352,0.0020145,0.0443779
353,0.0050355,0.0499248
354,0.0070501,0.028968
355,0.0070501,0.0215721
356,0.008057,0.0431449
357,0.0040283,0.047459
358,0.008057,0.0499244
359,0.0060424,0.0363647
360,0.0040283,0.0320507
361,0.0060436,0.0277362
362,0.0050363,0.0271198
363,0.0050363,0.0332832
364,0.0100719,0.0178745
365,0.0010072,0.0437614
366,0.0020145,0.0431446
