epoch,temp,humid
78,0.0151073,0.0160251
79,0.0050357,0.0049308
80,0.0050354,0.0067798
81,0.0070499,0.0036979
82,0.0070495,0.0036979
83,0.0110786,0.0061634
84,0.0070495,0.0061634
85,0.0030212,0.0036979
86,0.0070499,0.0036979
87,0.0020141,0.0061634
88,0.001007,0.0049308
89,0.0020145,0.0049308
90,0.0020141,0.0061634
91,0.0020141,0.0067798
92,0.0040283,0.0049308
93,0.0050355,0.0104778
94,0.0060428,0.0018489
95,0.0130929,0.0049308
96,0.008057,0.0067798
97,0.0060424,0.0086288
98,0.0110782,0.0067798
99,0.0030212,0.0049308
100,0.0050354,0.0049308
101,0.0040283,0.0024654
102,0.0020141,0.0123271
103,0.0050357,0.0049308
104,0.0050354,0.0049308
105,0.0060424,0.0049308
106,0.0040283,0.0067798
107,0.0100711,0.0086288
108,0.0070499,0.0086288
109,0.0060424,0.0055469
110,0.0020141,0.0067798
111,0.0060424,0.0067798
112,0.0040287,0.0049308
113,0.0040283,0.0049308
114,0.0060428,0.0067798
115,0.0020141,0.0061634
116,0.0020145,0.0049308
117,0.0110786,0.0049308
118,0.001007,0.0067798
119,0.0060432,0.0036979
120,0.0040287,0.0018489
121,0.0,0.0049308
122,0.0060432,0.0049308
123,0.0070503,0.0049308
124,0.0030212,0.0049308
125,0.0020145,0.0049308
126,0.0040287,0.0073963
127,0.0040283,0.0036979
128,0.004029,0.0092453
129,0.0050355,0.0073963
130,0.0050355,0.0067798
131,0.0030218,0.0036979
132,0.0030214,0.0067798
133,0.0040287,0.0092453
134,0.0020141,0.0049308
135,0.0020141,0.0049308
136,0.004029,0.0086288
137,0.004029,0.0024654
138,0.0020141,0.0086288
139,0.0020141,0.0036979
140,0.0070499,0.0061634
141,0.0020143,0.0049308
142,0.0110788,0.0049308
143,0.0020145,0.0073963
144,0.0020141,0.0061634
145,0.0030212,0.0135593
146,0.0050357,0.0036979
147,0.0,0.0036979
148,0.0040283,0.0036979
149,0.0030214,0.0036979
150,0.009065,0.0043144
151,0.0050363,0.0061634
152,0.0050363,0.0086288
153,0.0090646,0.0073966
154,0.0060436,0.0049308
155,0.0010072,0.0049308
156,0.004029,0.0067798
157,0.0030218,0.0061634
158,0.0050359,0.0061634
159,0.0020141,0.0018489
160,0.0020141,0.0067798
161,0.0020141,0.0061634
162,0.0,0.0086288
163,0.0060428,0.0024654
164,0.0040287,0.0043144
165,0.0060432,0.0073963
166,0.004029,0.0067798
167,0.0020141,0.0036979
168,0.0040283,0.0055469
169,0.0040283,0.0073963
170,0.0070499,0.0092453
171,0.0050357,0.0018489
172,0.0020141,0.0049308
173,0.0050355,0.0067798
174,0.0070497,0.0036979
175,0.0020141,0.0055469
176,0.0020141,0.0067798
177,0.0060424,0.0067798
178,0.0090641,0.0024654
179,0.0030212,0.0049308
180,0.0040283,0.0049308
181,0.0020141,0.0073963
182,0.0090641,0.0098617
183,0.0070499,0.0049308
184,0.0040283,0.0092449
185,0.0090641,0.0055469
186,0.0030212,0.0036979
187,0.0110782,0.0024654
188,0.0030212,0.0049308
189,0.0100711,0.0049308
190,0.0060424,0.0073963
191,0.0080566,0.0049308
192,0.0090641,0.0049308
193,0.0060428,0.0049308
194,0.0050357,0.0018489
195,0.0030212,0.0018489
196,0.008057,0.0049308
197,0.0080574,0.0098617
198,0.0090641,0.0073963
199,0.0110786,0.0098617
200,0.0080574,0.0049308
201,0.0100715,0.0049308
202,0.0100715,0.0024654
203,0.0060428,0.0073963
204,0.0020141,0.0098617
205,0.0040287,0.0049308
206,0.0080574,0.0049308
207,0.0141004,0.0049308
208,0.0141004,0.0049308
209,0.0080574,0.0073963
210,0.0080574,0.0073963
211,0.0221572,0.0049308
212,0.0060428,0.0049308
213,0.0040287,0.0073963
214,0.008057,0.0086288
215,0.0100715,0.0049308
216,0.0141002,0.0024654
217,0.0201431,0.0049308
218,0.0120861,0.0098617
219,0.0120859,0.0049308
220,0.0020143,0.0061634
221,0.0,0.0036979
222,0.0100715,0.0036979
223,0.0181289,0.0073959
224,0.0120859,0.0018489
225,0.008057,0.0036979
226,0.0110782,0.0036979
227,0.0060424,0.0036979
228,0.0030212,0.0036979
229,0.0070495,0.0036979
230,0.0060424,0.0036979
231,0.0040283,0.0036979
232,0.0040283,0.0092449
233,0.0100711,0.0049308
234,0.0040283,0.0
235,0.0040283,0.0036979
236,0.0030212,0.0055469
237,0.0060424,0.0073959
238,0.008057,0.0036979
239,0.0080572,0.0036979
240,0.0040285,0.0036979
241,0.0040283,0.0036979
242,0.0100713,0.0036979
243,0.0100713,0.0092449
244,0.0080572,0.0036979
245,0.0120861,0.0073959
246,0.0141002,0.0036979
247,0.0100715,0.0036979
248,0.008057,0.0024654
249,0.0090641,0.0049308
250,0.0100711,0.0073963
251,0.0060428,0.0147926
252,0.0020141,0.0049308
253,0.0050359,0.0067798
254,0.0120861,0.0036979
255,0.0080577,0.0055469
256,0.0060432,0.0061637
257,0.0080566,0.0110935
258,0.0060428,0.0036979
259,0.0120857,0.0055477
260,0.0130926,0.0036987
261,0.0100719,0.0036987
262,0.0060424,0.0067794
263,0.0120853,0.0049301
264,0.0040283,0.0049301
265,0.0060428,0.0086288
266,0.0090646,0.0049301
267,0.0080574,0.0049301
268,0.0050357,0.0049301
269,0.0040283,0.0067794
270,0.0060428,0.0018493
271,0.0060424,0.0049301
272,0.0060426,0.0049301
273,0.0080572,0.0061637
274,0.0120859,0.0018493
275,0.0060428,0.0073959
276,0.0060428,0.0049308
277,0.0070495,0.0030815
278,0.0060424,0.0080123
279,0.0080566,0.0110939
280,0.0050354,0.0049304
281,0.0080566,0.004314
282,0.0100715,0.0092449
283,0.0080566,0.0036979
284,0.0020141,0.0018489
285,0.0080574,0.0061634
286,0.0120859,0.0049308
287,0.0040287,0.0135597
288,0.0100717,0.0049308
289,0.006043,0.0073963
290,0.008057,0.0049308
291,0.001007,0.0098617
292,0.0040283,0.0018489
293,0.0070501,0.0043144
294,0.0020145,0.0043144
295,0.004029,0.0117107
296,0.004029,0.0049308
297,0.0100715,0.0086288
298,0.008057,0.0024654
299,0.0090639,0.0086296
300,0.0110784,0.0110942
301,0.0060424,0.0061634
302,0.008057,0.0073966
303,0.0080574,0.0030818
304,0.004029,0.0086292
305,0.0070501,0.0104782
306,0.0060432,0.0123271
307,0.0110784,0.0092445
308,0.0050355,0.0036979
309,0.0040283,0.0036979
310,0.0010072,0.0067798
311,0.0020145,0.0036979
312,0.004029,0.0086288
313,0.0020145,0.0086288
314,0.004029,0.0086288
315,0.004029,0.0067798
316,0.0020145,0.0061634
317,0.001007,0.0067798
318,0.0050354,0.0055473
319,0.0050357,0.0055473
320,0.0060428,0.0055473
321,0.0080566,0.0018489
322,0.0050357,0.0024654
