epoch,temp,humid
62,0.0100715,0.0098613
63,0.0070505,0.0036987
64,0.0030218,0.0036987
65,0.0020145,0.0080135
66,0.004029,0.0073966
67,0.0060436,0.0073966
68,0.004029,0.0055477
69,0.0080581,0.0036987
70,0.0020145,0.0080135
71,0.0050363,0.0055477
72,0.0010072,0.0036987
73,0.0060432,0.0055477
74,0.004029,0.0055477
75,0.0020145,0.0036987
76,0.004029,0.0036987
77,0.009065,0.0036987
78,0.004029,0.0036987
79,0.004029,0.0036987
80,0.0030218,0.0036987
81,0.0070501,0.0067794
82,0.0050355,0.0049301
83,0.0050359,0.0018493
84,0.0,0.0104782
85,0.0060428,0.0049301
86,0.0030214,0.0067794
87,0.0080577,0.0067794
88,0.0080577,0.0086288
89,0.0060432,0.005548
90,0.0070505,0.0036987
91,0.0070505,0.0036987
92,0.0050363,0.0036987
93,0.0060428,0.0104782
94,0.0040287,0.0086288
95,0.0050359,0.0067794
96,0.0020145,0.0036987
97,0.004029,0.0141769
98,0.0050363,0.0067794
99,0.0060432,0.0123275
100,0.0060436,0.0036987
101,0.0100723,0.0123275
102,0.0050359,0.0036987
103,0.0060436,0.0036987
104,0.0030218,0.0123275
105,0.0030218,0.0036987
106,0.0050359,0.0104782
107,0.0040287,0.0049301
108,0.0010072,0.0049301
109,0.0070501,0.0049301
110,0.0020141,0.0049301
111,0.0080574,0.0049301
112,0.0040287,0.0049301
113,0.0060428,0.0049301
114,0.0050363,0.0049301
115,0.0020145,0.0049301
116,0.0050359,0.0049301
117,0.0010072,0.0049301
118,0.0030214,0.0049301
119,0.0040283,0.0049301
120,0.0040287,0.0049301
121,0.0040287,0.0049301
122,0.0040287,0.0049301
123,0.0060432,0.0049301
124,0.0020145,0.0049301
125,0.0020141,0.0049301
126,0.0050357,0.0049301
127,0.0070495,0.0049301
128,0.0070495,0.0049301
129,0.0090641,0.0049301
130,0.0040283,0.0049301
131,0.0060424,0.0049301
132,0.0020141,0.0049301
133,0.0020141,0.0049301
134,0.0050355,0.0049301
135,0.0060426,0.0049301
136,0.0070499,0.0049301
137,0.0070495,0.0098602
138,0.0030212,0.0049301
139,0.0030214,0.0049301
140,0.0080568,0.0049301
141,0.0090641,0.0049301
142,0.0040283,0.0049301
143,0.0020141,0.0049301
144,0.0050359,0.0049301
145,0.0030214,0.0049301
146,0.0060432,0.0098609
147,0.0050354,0.0098602
148,0.0040285,0.0098602
149,0.0070501,0.012326
150,0.0040287,0.0098609
151,0.0040283,0.012326
152,0.0040283,0.0098609
153,0.0060428,0.0147911
154,0.0040283,0.0049301
155,0.008057,0.0049301
156,0.0060424,0.0098609
157,0.0100715,0.0049301
158,0.0010072,0.0049301
159,0.0030214,0.0049301
160,0.0050354,0.0098609
161,0.0050354,0.002465
162,0.008057,0.0049308
163,0.0040283,0.0049308
164,0.0030212,0.0049308
165,0.0100715,0.0049308
166,0.0030212,0.0049308
167,0.0050354,0.0049308
168,0.0040283,0.0049308
169,0.0090641,0.0049308
170,0.001007,0.0049308
171,0.0050354,0.0049308
172,0.0060424,0.0049308
173,0.0050354,0.0049308
174,0.0070499,0.0049308
175,0.0020141,0.0049308
176,0.0040283,0.0049308
177,0.008057,0.0049308
178,0.0050354,0.0049308
179,0.008057,0.0049308
180,0.0040283,0.0049308
181,0.0020141,0.0049308
182,0.0060428,0.0049308
183,0.0040283,0.0049308
184,0.0060424,0.0049308
185,0.0040283,0.0098609
186,0.0060424,0.0
187,0.0030212,0.0049308
188,0.0020141,0.0049308
189,0.0060424,0.0049308
190,0.0040283,0.0049308
191,0.0100711,0.0049308
192,0.0050354,0.0049308
193,0.0040283,0.0049308
194,0.0100711,0.0049308
195,0.0110782,0.0049308
196,0.0060424,0.0049308
197,0.0070497,0.0049308
198,0.008057,0.0049308
199,0.0090642,0.0049308
200,0.0060424,0.0049308
201,0.0090641,0.0098617
202,0.0100715,0.0049308
203,0.0,0.0049308
204,0.0060428,0.0049308
205,0.0070499,0.0049308
206,0.0050357,0.0049308
207,0.0100715,0.0049308
208,0.0040287,0.0049308
209,0.0161144,0.0098617
210,0.008057,0.0098617
211,0.0181289,0.0098617
212,0.0161144,0.0049308
213,0.0050357,0.0086296
214,0.0050357,0.0086296
215,0.0100715,0.0061641
216,0.0120861,0.0036987
217,0.0080574,0.0036987
218,0.0100715,0.0036987
219,0.0080574,0.0061641
220,0.0141,0.0061641
221,0.006043,0.0036987
222,0.0040287,0.0061641
223,0.0141002,0.0061641
224,0.0141004,0.0036987
225,0.0100715,0.0036987
226,0.0120861,0.0036987
227,0.0141004,0.0036987
228,0.0100717,0.0036987
229,0.006043,0.0036987
230,0.0080574,0.0036987
231,0.0100715,0.0036987
232,0.0100717,0.0036987
233,0.006043,0.0036987
234,0.0060428,0.0036987
235,0.0120861,0.0036987
236,0.0100715,0.0036987
237,0.0161146,0.0036987
238,0.0090642,0.0036987
239,0.0070499,0.0061641
240,0.001007,0.0049308
241,0.0060424,0.0123271
242,0.0040287,0.0073963
243,0.0040283,0.0061641
244,0.0100715,0.0036987
245,0.0080577,0.0024654
246,0.0060436,0.0049308
247,0.0020145,0.0073959
