epoch,temp,humid
17,0.0110786,0.0172576
18,0.008057,0.0049308
19,0.0,0.0049308
20,0.0040283,0.0049308
21,0.0060424,0.0049308
22,0.0040283,0.0049308
23,0.0030212,0.0086288
24,0.0020141,0.0049308
25,0.0040283,0.0049308
26,0.0050354,0.0049308
27,0.0050354,0.0049308
28,0.0070495,0.0049308
29,0.0030212,0.0049308
30,0.0040283,0.0049308
31,0.0030212,0.0049308
32,0.0060424,0.0049308
33,0.0060424,0.0049308
34,0.0030212,0.0049308
35,0.0030212,0.0049308
36,0.0040283,0.0049308
37,0.0060424,0.0049308
38,0.0080566,0.0049308
39,0.0050354,0.0049308
40,0.0050354,0.0049308
41,0.0100708,0.0049308
42,0.0030212,0.0049308
43,0.0030212,0.0049308
44,0.0040283,0.0049308
45,0.0020141,0.0049308
46,0.0040283,0.0049308
47,0.0040283,0.0049308
48,0.0020141,0.0049308
49,0.0070495,0.0049308
50,0.0080566,0.0049308
51,0.0070495,0.0049308
52,0.0020141,0.0049308
53,0.0070495,0.0049308
54,0.0030212,0.0049308
55,0.0030212,0.0049308
56,0.0050354,0.0049308
57,0.0070495,0.0049308
58,0.0060424,0.0049308
59,0.0100708,0.0049308
60,0.0070495,0.0049308
61,0.0040283,0.0049308
62,0.0040283,0.0098617
63,0.0020141,0.0049308
64,0.0070495,0.0049308
65,0.0040283,0.0049308
66,0.001007,0.0049308
67,0.0050354,0.0110942
68,0.0070499,0.0024654
69,0.0020141,0.0073963
70,0.0080566,0.0086288
71,0.0050354,0.0036979
72,0.001007,0.0036979
73,0.0060424,0.0036979
74,0.001007,0.0036979
75,0.0030212,0.0036979
76,0.0060424,0.0036979
77,0.0040283,0.0036979
78,0.0050354,0.0036979
79,0.0030212,0.0036979
80,0.0040283,0.0036979
81,0.0060424,0.0036979
82,0.0100711,0.0036979
83,0.0030212,0.0036979
84,0.0050357,0.0036979
85,0.0020141,0.0036979
86,0.0070495,0.0036979
87,0.0050357,0.0036979
