epoch,temp,humid
15,0.0060428,0.0166419
16,0.008057,0.0104782
17,0.0100715,0.0049308
18,0.0080574,0.0061637
19,0.0060428,0.0049308
20,0.0080572,0.0049308
21,0.0030214,0.0036979
22,0.0090644,0.0049308
23,0.0060428,0.0104778
24,0.0040287,0.0073959
25,0.0070499,0.0073959
26,0.0070499,0.0073959
27,0.0060428,0.006163
28,0.001007,0.0049308
29,0.0090644,0.0080123
30,0.0040287,0.0067794
31,0.0050354,0.0049308
32,0.0070499,0.0036979
33,0.0,0.0036979
34,0.0060428,0.0036979
35,0.0100711,0.0049308
36,0.0060428,0.0049308
37,0.0080574,0.0073959
38,0.0070499,0.002465
39,0.0070499,0.0067802
40,0.0020141,0.0067802
41,0.0110786,0.0049308
42,0.0090641,0.0055473
43,0.0060428,0.0073963
44,0.0120861,0.0055469
45,0.0070499,0.0086288
46,0.0070499,0.0086288
47,0.0060428,0.0030818
48,0.0060428,0.0055473
49,0.008057,0.0061634
50,0.0090641,0.0073959
51,0.0120857,0.0073959
52,0.0090641,0.006163
53,0.0110786,0.0098609
54,0.0050357,0.0049308
55,0.0050354,0.0036979
56,0.0040283,0.0061637
57,0.0110786,0.0080123
58,0.0,0.0104778
59,0.0050357,0.0061634
60,0.0070499,0.0092453
61,0.0120861,0.0092453
62,0.0080574,0.0110946
63,0.0080574,0.0098617
64,0.0080572,0.0080123
65,0.0040285,0.0092453
66,0.0080574,0.0098617
67,0.0090641,0.0073959
68,0.0060424,0.0049308
69,0.0030212,0.0080123
70,0.0080574,0.0092449
71,0.0080574,0.0067802
72,0.0100715,0.0086288
73,0.0090644,0.0055469
74,0.0070499,0.0086288
75,0.0060428,0.0086288
76,0.0100715,0.0067798
77,0.0050357,0.0055469
78,0.0070499,0.0067798
79,0.0060428,0.0049308
80,0.0060428,0.0043144
81,0.0080574,0.0067802
82,0.0100715,0.0061637
83,0.0100715,0.0043144
84,0.0060428,0.0049308
85,0.0090641,0.0092453
86,0.0050357,0.0098613
87,0.0141004,0.0110942
88,0.0080572,0.0080127
89,0.0080574,0.0043144
90,0.0100717,0.0055473
91,0.006043,0.0073966
92,0.0100717,0.0061637
93,0.006043,0.0061637
94,0.0100717,0.0061637
95,0.0100717,0.0073963
96,0.0040287,0.0067798
97,0.0100717,0.0061637
98,0.0120861,0.0049308
99,0.0020141,0.0049308
100,0.0100715,0.0049308
101,0.006043,0.0049308
102,0.0090644,0.0049308
103,0.0070501,0.0049308
104,0.0100717,0.0061637
105,0.0120861,0.0061637
106,0.0080572,0.0049308
107,0.0040287,0.0049308
108,0.0080574,0.0049308
109,0.0040287,0.0049308
110,0.0060428,0.0098625
111,0.0080572,0.0073966
112,0.0020143,0.0049308
113,0.008057,0.0086288
114,0.0060428,0.0086288
115,0.0020141,0.0061637
116,0.0060428,0.0061637
117,0.0020143,0.0098617
118,0.0110788,0.0049308
119,0.0030212,0.0024654
120,0.0040285,0.0086292
121,0.0120859,0.0049308
122,0.0020141,0.0086296
123,0.0060428,0.0049308
124,0.0040283,0.0073959
125,0.0090637,0.0024654
126,0.0070495,0.0067798
127,0.0060424,0.014793
128,0.0080572,0.0098606
129,0.0020141,0.0092441
130,0.0040283,0.0036979
131,0.0040285,0.0067798
132,0.0040287,0.0036979
133,0.0050357,0.0036979
134,0.0050357,0.0036983
135,0.0040287,0.0061634
136,0.0080574,0.006163
137,0.0100715,0.0043144
138,0.0020141,0.0030815
139,0.0060424,0.0061634
140,0.0100711,0.0123275
141,0.0090637,0.0073966
142,0.0050354,0.0080123
143,0.0060424,0.0080131
144,0.0040283,0.0104789
145,0.0080566,0.0147933
146,0.0060424,0.0036987
147,0.0100708,0.0073966
148,0.0060424,0.0160255
149,0.0080566,0.0061637
150,0.0050354,0.009246
151,0.0050354,0.0073966
152,0.0050354,0.0147926
153,0.0060424,0.0073966
154,0.0100711,0.0073959
155,0.0070495,0.0110954
156,0.0100708,0.0049308
157,0.0110778,0.0067802
158,0.0050354,0.0073966
159,0.0070495,0.0080131
160,0.0050354,0.0049308
161,0.0070495,0.0086296
162,0.0080566,0.0086288
163,0.0070495,0.0055469
164,0.0020141,0.0036983
165,0.0020141,0.0067802
166,0.0050354,0.0086288
167,0.0070495,0.0086296
168,0.0060424,0.0073959
169,0.0070495,0.0098617
170,0.0050354,0.0073966
171,0.0090637,0.0110946
172,0.0050354,0.0061637
173,0.0110778,0.0049312
174,0.0030212,0.0061634
175,0.0050354,0.0110946
176,0.0070495,0.0049308
177,0.008057,0.0098621
178,0.0100711,0.0061637
179,0.0070495,0.0073963
180,0.0070495,0.0061634
181,0.0090637,0.0073963
182,0.0080566,0.0073959
183,0.0060428,0.0055477
184,0.0060424,0.0067798
185,0.0080566,0.0036983
186,0.0040283,0.0049312
187,0.0120853,0.0061634
188,0.0090641,0.0036979
189,0.0120857,0.0036979
190,0.0040287,0.0036979
191,0.0100713,0.006163
192,0.0100713,0.0036979
193,0.0120861,0.004314
194,0.0141002,0.0104774
195,0.0120861,0.0073959
196,0.006043,0.0073955
197,0.0120859,0.004314
198,0.0060428,0.0092449
199,0.0040287,0.0073959
200,0.0060428,0.0055469
201,0.0040287,0.0086288
202,0.0080574,0.0067798
203,0.0050357,0.0110939
204,0.0070499,0.0067798
205,0.0100715,0.0049308
206,0.0141002,0.0073959
207,0.0060428,0.0067798
208,0.0141004,0.0117099
209,0.0080574,0.0049308
210,0.0120859,0.0049308
211,0.0181289,0.0073959
212,0.0080574,0.0049308
213,0.0120861,0.0098609
214,0.0100715,0.0012329
215,0.0141002,0.0067798
216,0.0161148,0.0067798
217,0.0090644,0.0073959
218,0.0090641,0.0073963
219,0.0060428,0.0055473
220,0.0060428,0.0104774
221,0.0,0.0080123
222,0.0100715,0.0049308
223,0.0080574,0.0073959
224,0.0060428,0.0036983
225,0.0100717,0.0080123
226,0.0100717,0.0049308
227,0.0100715,0.0061637
228,0.0080574,0.0061634
229,0.0040287,0.0061634
230,0.0100717,0.0049308
231,0.0100717,0.0049308
232,0.0141002,0.0073959
233,0.0201431,0.0012329
234,0.008057,0.0067798
235,0.0110788,0.0419113
236,0.0120861,0.0351318
237,0.0080572,0.0388298
238,0.0040283,0.0043144
239,0.0060426,0.0086288
240,0.0070499,0.0178741
241,0.0040285,0.0110942
242,0.0100713,0.0086292
243,0.0070495,0.0055469
244,0.0060428,0.0055469
245,0.006043,0.0110946
246,0.006043,0.0067798
247,0.0120861,0.0067798
248,0.0120859,0.0073959
249,0.0120859,0.0067798
250,0.0171218,0.0117107
251,0.0130931,0.0018489
252,0.0080574,0.0030818
253,0.0080572,0.0073959
254,0.0120859,0.0049308
255,0.0100715,0.0086296
256,0.0120861,0.0086296
257,0.0141004,0.0086296
258,0.006043,0.0061641
259,0.0120861,0.0
260,0.0070499,0.0073974
261,0.0040285,0.009246
262,0.0080572,0.0110942
263,0.0141004,0.0043148
264,0.0050357,0.0098617
265,0.0070499,0.0049308
266,0.008057,0.0092445
267,0.0100711,0.0086284
268,0.0040283,0.0092445
269,0.0080566,0.0049304
270,0.0080566,0.0073955
271,0.0040283,0.0055469
272,0.0060424,0.0036979
273,0.0040285,0.0067798
274,0.0040285,0.0036979
275,0.0020141,0.0092449
276,0.0060424,0.0086288
277,0.0060428,0.0067798
278,0.0030214,0.0043144
279,0.0130931,0.0092456
280,0.0080574,0.0092453
281,0.0050357,0.0092453
282,0.0060424,0.0073959
283,0.0030212,0.0055469
284,0.0080566,0.0055469
285,0.0060424,0.0073959
286,0.0060428,0.0073959
287,0.0100715,0.0055469
288,0.0070497,0.0080131
289,0.0050357,0.0098613
290,0.0090641,0.0055469
291,0.0060424,0.0160247
292,0.0030214,0.0086284
293,0.008057,0.0098609
294,0.0120857,0.0073959
295,0.0060428,0.0129436
296,0.0050355,0.0154087
297,0.0080574,0.0049308
298,0.0090642,0.0055469
299,0.006043,0.0154083
300,0.0100717,0.0092453
301,0.0120857,0.0135601
302,0.0130928,0.0141757
303,0.006043,0.0086288
304,0.0120861,0.0055469
305,0.0060428,0.0061634
306,0.0060428,0.0080123
307,0.001007,0.0092453
308,0.0110782,0.0129432
309,0.0060428,0.0129432
310,0.0060426,0.012944
311,0.0050357,0.0135604
312,0.0020141,0.0123264
313,0.0040283,0.0135593
314,0.0020141,0.0135593
315,0.0010072,0.0104778
316,0.0060436,0.0098613
317,0.004029,0.0018489
318,0.0060436,0.0123268
319,0.0050363,0.0110946
320,0.0110792,0.0080123
321,0.0070508,0.0061634
322,0.0010072,0.0055477
323,0.0080574,0.0178741
324,0.0060428,0.0055477
325,0.0100711,0.0098617
326,0.0060428,0.0147922
327,0.008057,0.0221889
328,0.0140995,0.0080123
329,0.0100711,0.0203395
330,0.0030218,0.0172569
331,0.0080574,0.0135597
332,0.0100715,0.017258
333,0.0040287,0.0073966
334,0.0020145,0.0117107
335,0.0070501,0.0197231
336,0.0060426,0.0092453
337,0.0060426,0.0086288
338,0.0070499,0.0110942
339,0.0090641,0.0067798
340,0.0040283,0.0147926
341,0.0060424,0.0117111
342,0.0040283,0.019107
343,0.0020141,0.0061634
344,0.0020141,0.0246543
345,0.0141002,0.0135593
346,0.0060426,0.0166416
347,0.0100711,0.0073959
348,0.0070499,0.0098609
349,0.006043,0.0154087
350,0.0060428,0.0277355
351,0.008057,0.0209556
352,0.0030212,0.0215724
353,0.008057,0.0228046
354,0.0060424,0.0117103
355,0.0060424,0.0141757
356,0.0040283,0.0123268
357,0.0050354,0.0246543
358,0.0060424,0.0228057
359,0.0050354,0.0080127
360,0.0060424,0.0104782
361,0.0020141,0.0197227
362,0.0050354,0.0203395
363,0.0050354,0.0123275
364,0.001007,0.0073955
365,0.0080572,0.0184909
366,0.0080574,0.0178741
367,0.0040287,0.0098613
368,0.0040287,0.0184906
369,0.0030212,0.0049308
370,0.0020141,0.0104778
371,0.0040287,0.0123268
372,0.0070505,0.0141761
373,0.0060432,0.0289684
